     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3        descriptor_4        descriptor_5        descriptor_6
       656   -0.8628705927E+01   -0.8926610718E+01    0.7736345414E+01    0.2707692308E+02    0.2466552707E+01    0.2307692308E+01    0.3430357143E+00    0.1589380897E+00
       657   -0.7832356951E+01   -0.8224510721E+01    0.5802259061E+01    0.2669230769E+02    0.2453670520E+01    0.2307692308E+01    0.3430357143E+00    0.1551882250E+00
       658   -0.7255515648E+01   -0.7595455211E+01    0.4641807249E+01    0.2561538462E+02    0.2390692771E+01    0.2923076923E+01    0.3430357143E+00    0.1517893808E+00
       659   -0.1086044925E+02   -0.9809864329E+01    0.1160451812E+02    0.1654000000E+02    0.6877723971E+00    0.7800000000E+01    0.6500000000E+00    0.7373702628E+00
       660   -0.8675341685E+01   -0.8572000091E+01    0.7736345414E+01    0.1682000000E+02    0.7289285714E+00    0.7400000000E+01    0.6500000000E+00    0.7193723068E+00
       661   -0.7862371385E+01   -0.7802578700E+01    0.5802259061E+01    0.1646000000E+02    0.6911192214E+00    0.7720000000E+01    0.6500000000E+00    0.7055731340E+00
       662   -0.7332850860E+01   -0.7375824139E+01    0.4641807249E+01    0.1674000000E+02    0.6826555024E+00    0.7960000000E+01    0.6500000000E+00    0.6893605236E+00
       663   -0.9126167436E+01   -0.8517209804E+01    0.7736345414E+01    0.2033333333E+02    0.1968016529E+01    0.1000000000E+01    0.1157843137E+00    0.2395240975E+00
       664   -0.8172966102E+01   -0.7672853104E+01    0.5802259061E+01    0.1933333333E+02    0.1934608696E+01    0.1333333333E+01    0.1157843137E+00    0.2324273677E+00
       665   -0.7684392987E+01   -0.7354643226E+01    0.4641807249E+01    0.1900000000E+02    0.2054690266E+01    0.3333333333E+00    0.1157843137E+00    0.2191589359E+00
       666   -0.9910129562E+01   -0.8580882361E+01    0.7736345414E+01    0.2040000000E+02    0.1990792079E+01    0.1200000000E+01    0.1248161765E+00    0.2877215174E+00
       667   -0.7898239256E+01   -0.7781037569E+01    0.5802259061E+01    0.1840000000E+02    0.2016813187E+01    0.4000000000E+00    0.1248161765E+00    0.2737259276E+00
       668   -0.7403513324E+01   -0.7099729013E+01    0.4641807249E+01    0.1740000000E+02    0.2019767442E+01    0.1200000000E+01    0.1248161765E+00    0.2690937448E+00
       669   -0.9339819415E+01   -0.9056562725E+01    0.1160451812E+02    0.1470000000E+02    0.4725340599E+00    0.7160000000E+01    0.4600000000E+00    0.4306022073E+00
       670   -0.7618535614E+01   -0.7690593045E+01    0.7736345414E+01    0.1416000000E+02    0.4762659123E+00    0.6840000000E+01    0.4600000000E+00    0.4027863040E+00
       671   -0.8103555900E+01   -0.7054319391E+01    0.5802259061E+01    0.1394000000E+02    0.4851149425E+00    0.6600000000E+01    0.4600000000E+00    0.4027863040E+00
       672   -0.6658150066E+01   -0.6616112693E+01    0.4641807249E+01    0.1388000000E+02    0.4779220779E+00    0.6680000000E+01    0.4600000000E+00    0.3884387474E+00
       673   -0.9434565758E+01   -0.9675522996E+01    0.1160451812E+02    0.1464705882E+02    0.6921931590E+00    0.3823529412E+01    0.3116666667E+00    0.5120328055E+00
       674   -0.8134175826E+01   -0.8192522349E+01    0.7736345414E+01    0.1347058824E+02    0.6712035011E+00    0.3823529412E+01    0.3116666667E+00    0.4928174572E+00
       675   -0.7355911941E+01   -0.7493203319E+01    0.5802259061E+01    0.1273529412E+02    0.6904629630E+00    0.3352941176E+01    0.3116666667E+00    0.4755371403E+00
       676   -0.6870023462E+01   -0.6961616778E+01    0.4641807249E+01    0.1264705882E+02    0.6497668998E+00    0.3882352941E+01    0.3116666667E+00    0.4520783453E+00
       677   -0.1045242357E+02   -0.9951508993E+01    0.1160451812E+02    0.2340000000E+02    0.1322876712E+01    0.6240000000E+01    0.4533333333E+00    0.3845847869E+00
       678   -0.9255312634E+01   -0.8745275480E+01    0.7736345414E+01    0.2312000000E+02    0.1364679376E+01    0.5520000000E+01    0.4533333333E+00    0.3893369514E+00
       679   -0.8574625819E+01   -0.8073584298E+01    0.5802259061E+01    0.2320000000E+02    0.1335785838E+01    0.5760000000E+01    0.4533333333E+00    0.3896866593E+00
       680   -0.7634187925E+01   -0.7695603321E+01    0.4641807249E+01    0.2264000000E+02    0.1386796460E+01    0.5040000000E+01    0.4533333333E+00    0.3744534395E+00
       681   -0.8764466155E+01   -0.8834274542E+01    0.1160451812E+02    0.1112000000E+02    0.1055162455E+01    0.2640000000E+01    0.3433333333E+00    0.2734218773E+00
       682   -0.7431850894E+01   -0.7585264496E+01    0.7736345414E+01    0.1136000000E+02    0.1084522968E+01    0.2480000000E+01    0.3433333333E+00    0.2727315127E+00
       683   -0.6847206895E+01   -0.6943244587E+01    0.5802259061E+01    0.1116000000E+02    0.1101726619E+01    0.2160000000E+01    0.3433333333E+00    0.2626399070E+00
       684   -0.6471648977E+01   -0.6442381341E+01    0.4641807249E+01    0.1036000000E+02    0.1104496124E+01    0.2080000000E+01    0.3433333333E+00    0.2525181711E+00
       685   -0.7718153387E+01   -0.8284540645E+01    0.1160451812E+02    0.5680000000E+01    0.1298723404E+01    0.1120000000E+01    0.3616666667E+00    0.2554683460E+00
       686   -0.6917179144E+01   -0.6936451904E+01    0.7736345414E+01    0.5680000000E+01    0.1226241135E+01    0.1280000000E+01    0.3616666667E+00    0.2315005564E+00
       687   -0.6410039637E+01   -0.6289904451E+01    0.5802259061E+01    0.5400000000E+01    0.1337313433E+01    0.8000000000E+00    0.3616666667E+00    0.2273927133E+00
       688   -0.6049060864E+01   -0.5847135374E+01    0.4641807249E+01    0.5000000000E+01    0.1298387097E+01    0.8000000000E+00    0.3616666667E+00    0.2195328064E+00
       689   -0.1099963488E+02   -0.9488115894E+01    0.1160451812E+02    0.1438235294E+02    0.2283606557E+00    0.8529411765E+01    0.1866666667E+00    0.8212994922E+00
       690   -0.7889474795E+01   -0.8117519701E+01    0.7736345414E+01    0.1414705882E+02    0.2205000000E+00    0.8588235294E+01    0.1866666667E+00    0.8044457970E+00
       691   -0.7726757108E+01   -0.7578846244E+01    0.5802259061E+01    0.1432352941E+02    0.2523456790E+00    0.7882352941E+01    0.1866666667E+00    0.7878942016E+00
       692   -0.7090648239E+01   -0.7212818164E+01    0.4641807249E+01    0.1297058824E+02    0.2761818182E+00    0.6588235294E+01    0.1866666667E+00    0.7717163588E+00
       693   -0.7981129738E+01   -0.8842508502E+01    0.7736345414E+01    0.2150000000E+02    0.1872734375E+01    0.1333333333E+01    0.1119934641E+00    0.3395007685E+00
       694   -0.8350088493E+01   -0.8067131678E+01    0.5802259061E+01    0.2100000000E+02    0.1860480000E+01    0.1666666667E+01    0.1119934641E+00    0.3380792257E+00
       695   -0.7779640923E+01   -0.7795002917E+01    0.4641807249E+01    0.2116666667E+02    0.1913571429E+01    0.1000000000E+01    0.1119934641E+00    0.3334032403E+00
       696   -0.8400459150E+01   -0.8489160001E+01    0.5802259061E+01    0.2308000000E+02    0.1323611111E+01    0.6080000000E+01    0.4566666667E+00    0.6322180507E+00
       697   -0.7484906264E+01   -0.7939683316E+01    0.4641807249E+01    0.2140000000E+02    0.1343520599E+01    0.5440000000E+01    0.4566666667E+00    0.6064058907E+00
       698   -0.1085070667E+02   -0.1061862102E+02    0.1160451812E+02    0.2427272727E+02    0.1570000000E+01    0.3272727273E+01    0.2695238095E+00    0.4785136133E+00
       699   -0.9409070618E+01   -0.9277338527E+01    0.7736345414E+01    0.2472727273E+02    0.1532546125E+01    0.3818181818E+01    0.2695238095E+00    0.4709327559E+00
       700   -0.8038778162E+01   -0.8467419126E+01    0.5802259061E+01    0.2263636364E+02    0.1626612903E+01    0.2727272727E+01    0.2695238095E+00    0.4436335589E+00
       701   -0.8075708321E+01   -0.8053284533E+01    0.4641807249E+01    0.2236363636E+02    0.1611591837E+01    0.2727272727E+01    0.2695238095E+00    0.4463083357E+00
       702   -0.8494029552E+01   -0.9163040452E+01    0.1160451812E+02    0.1200000000E+02    0.5574447174E+00    0.3529411765E+01    0.2600000000E+00    0.3900422008E+00
       703   -0.7695657194E+01   -0.7826077407E+01    0.7736345414E+01    0.1117647059E+02    0.5858575198E+00    0.2941176471E+01    0.2600000000E+00    0.3749475661E+00
       704   -0.7007990507E+01   -0.7058576278E+01    0.5802259061E+01    0.1044117647E+02    0.5610169492E+00    0.3000000000E+01    0.2600000000E+00    0.3647740695E+00
       705   -0.6585080940E+01   -0.6570379441E+01    0.4641807249E+01    0.1005882353E+02    0.5365395894E+00    0.3117647059E+01    0.2600000000E+00    0.3468401103E+00
       706   -0.1066622064E+02   -0.1030274532E+02    0.1160451812E+02    0.2362500000E+02    0.1908138298E+01    0.1750000000E+01    0.2061111111E+00    0.3018996092E+00
       707   -0.9315356502E+01   -0.8940489502E+01    0.7736345414E+01    0.2275000000E+02    0.1951325967E+01    0.1250000000E+01    0.2061111111E+00    0.2886494515E+00
       708   -0.7589763726E+01   -0.8012342418E+01    0.5802259061E+01    0.2137500000E+02    0.1963117647E+01    0.1500000000E+01    0.2061111111E+00    0.2651546911E+00
       709   -0.6990191031E+01   -0.7524216064E+01    0.4641807249E+01    0.2075000000E+02    0.1872242424E+01    0.2000000000E+01    0.2061111111E+00    0.2863485924E+00
       710   -0.1019915610E+02   -0.1038153450E+02    0.1160451812E+02    0.2430769231E+02    0.1865587302E+01    0.3692307692E+01    0.3856666667E+00    0.4229329696E+00
       711   -0.8521762615E+01   -0.8840212504E+01    0.7736345414E+01    0.2315384615E+02    0.1891133333E+01    0.4000000000E+01    0.3856666667E+00    0.4108464592E+00
       712   -0.7739831939E+01   -0.8239186505E+01    0.5802259061E+01    0.2292307692E+02    0.1958585859E+01    0.3076923077E+01    0.3856666667E+00    0.3763426125E+00
       713   -0.7319691681E+01   -0.7608642446E+01    0.4641807249E+01    0.2300000000E+02    0.1856342282E+01    0.4769230769E+01    0.3856666667E+00    0.3898171813E+00
       714   -0.9349048570E+01   -0.9762545004E+01    0.1160451812E+02    0.1629411765E+02    0.2703435805E+00    0.9529411765E+01    0.2166666667E+00    0.9267488936E+00
       715   -0.8105191825E+01   -0.8366086540E+01    0.7736345414E+01    0.1697058824E+02    0.2539062500E+00    0.1035294118E+02    0.2166666667E+00    0.9070937519E+00
       716   -0.7624023707E+01   -0.7734371828E+01    0.5802259061E+01    0.1667647059E+02    0.2652826855E+00    0.9882352941E+01    0.2166666667E+00    0.8931019925E+00
       717   -0.7547792117E+01   -0.7397468626E+01    0.4641807249E+01    0.1614705882E+02    0.2882299270E+00    0.9000000000E+01    0.2166666667E+00    0.8757917570E+00
       718   -0.1050351240E+02   -0.1036604849E+02    0.1160451812E+02    0.2400000000E+02    0.1519728601E+01    0.4900000000E+01    0.4015000000E+00    0.4782107736E+00
       719   -0.8435551455E+01   -0.9017702276E+01    0.7736345414E+01    0.2225000000E+02    0.1603040541E+01    0.3700000000E+01    0.4015000000E+00    0.4714845609E+00
       720   -0.7829759552E+01   -0.8283481939E+01    0.5802259061E+01    0.2220000000E+02    0.1552595937E+01    0.4100000000E+01    0.4015000000E+00    0.4599873896E+00
       721   -0.7496648396E+01   -0.7828599760E+01    0.4641807249E+01    0.2115000000E+02    0.1600047393E+01    0.3600000000E+01    0.4015000000E+00    0.4584697910E+00
       722   -0.9042986948E+01   -0.8855816890E+01    0.7736345414E+01    0.2190000000E+02    0.1848853211E+01    0.1600000000E+01    0.1844545455E+00    0.3211135033E+00
       723   -0.8232647532E+01   -0.8223482814E+01    0.5802259061E+01    0.2230000000E+02    0.1876756757E+01    0.1600000000E+01    0.1844545455E+00    0.3084801659E+00
       724   -0.7480485740E+01   -0.7637701789E+01    0.4641807249E+01    0.2110000000E+02    0.1863095238E+01    0.1800000000E+01    0.1844545455E+00    0.3053070933E+00
       725   -0.8854068309E+01   -0.9457897809E+01    0.1160451812E+02    0.1097058824E+02    0.1141935484E+00    0.5764705882E+01    0.8000000000E-01    0.7775356533E+00
       726   -0.7866398342E+01   -0.8264361648E+01    0.7736345414E+01    0.1002941176E+02    0.1376470588E+00    0.4294117647E+01    0.8000000000E-01    0.7581892786E+00
       727   -0.7487959563E+01   -0.7494890890E+01    0.5802259061E+01    0.1008823529E+02    0.1256140351E+00    0.4823529412E+01    0.8000000000E-01    0.7414100483E+00
       728   -0.6930963314E+01   -0.7270759172E+01    0.4641807249E+01    0.9441176471E+01    0.1567500000E+00    0.3294117647E+01    0.8000000000E-01    0.7291088258E+00
       729   -0.8993126366E+01   -0.9240950447E+01    0.1160451812E+02    0.1532000000E+02    0.3538300654E+00    0.7240000000E+01    0.3350000000E+00    0.4998761318E+00
       730   -0.7932108228E+01   -0.7845821145E+01    0.7736345414E+01    0.1484000000E+02    0.3435897436E+00    0.7240000000E+01    0.3350000000E+00    0.4808699842E+00
       731   -0.7201180612E+01   -0.7218212909E+01    0.5802259061E+01    0.1424000000E+02    0.3675105485E+00    0.6440000000E+01    0.3350000000E+00    0.4605508120E+00
       732   -0.6856359940E+01   -0.6716520622E+01    0.4641807249E+01    0.1360000000E+02    0.3532547865E+00    0.6440000000E+01    0.3350000000E+00    0.4437335561E+00
       733   -0.8617600992E+01   -0.9259326697E+01    0.1160451812E+02    0.1164705882E+02    0.6266075949E+00    0.3000000000E+01    0.2750000000E+00    0.4210348359E+00
       734   -0.7573713648E+01   -0.7853051773E+01    0.7736345414E+01    0.1167647059E+02    0.6022474747E+00    0.3411764706E+01    0.2750000000E+00    0.3988750740E+00
       735   -0.7056646663E+01   -0.7089391043E+01    0.5802259061E+01    0.1120588235E+02    0.5733157895E+00    0.3588235294E+01    0.2750000000E+00    0.3834672950E+00
       736   -0.6648089807E+01   -0.6718467576E+01    0.4641807249E+01    0.1029411765E+02    0.6255587393E+00    0.2588235294E+01    0.2750000000E+00    0.3688659803E+00
       737   -0.7322772665E+01   -0.8096512240E+01    0.1160451812E+02    0.1256666667E+02    0.6858407100E-02    0.1084444444E+02   -0.4090909091E-01    0.4796399569E+00
       738   -0.6625547438E+01   -0.6874998171E+01    0.7736345414E+01    0.1182222222E+02    0.9031044200E-02    0.9688888889E+01   -0.4090909091E-01    0.4588360273E+00
       739   -0.6181957624E+01   -0.6224003960E+01    0.5802259061E+01    0.1086666667E+02    0.9314227200E-02    0.8844444444E+01   -0.4090909091E-01    0.4415006331E+00
       740   -0.5889564131E+01   -0.5786470517E+01    0.4641807249E+01    0.1054444444E+02    0.8702531600E-02    0.8711111111E+01   -0.4090909091E-01    0.4259830409E+00
       741   -0.9513329671E+01   -0.9626549280E+01    0.1160451812E+02    0.1258823529E+02    0.5564319249E+00    0.2117647059E+01    0.9833333333E-01    0.4933331427E+00
       742   -0.8194839439E+01   -0.8221726239E+01    0.7736345414E+01    0.1170588235E+02    0.5904545455E+00    0.1764705882E+01    0.9833333333E-01    0.4713152457E+00
       743   -0.7294345101E+01   -0.7510986587E+01    0.5802259061E+01    0.1170588235E+02    0.5782323232E+00    0.1882352941E+01    0.9833333333E-01    0.4491154295E+00
       744   -0.6800241054E+01   -0.7052764549E+01    0.4641807249E+01    0.1094117647E+02    0.5918918919E+00    0.1529411765E+01    0.9833333333E-01    0.4344835178E+00
       745   -0.9023685717E+01   -0.9516440280E+01    0.1160451812E+02    0.1173076923E+02    0.4142105263E+00    0.2538461539E+01    0.1087500000E+00    0.5041011519E+00
       746   -0.7599234252E+01   -0.8082386024E+01    0.7736345414E+01    0.1165384615E+02    0.4322516556E+00    0.2923076923E+01    0.1087500000E+00    0.4806228922E+00
       747   -0.7017502513E+01   -0.7279843102E+01    0.5802259061E+01    0.1038461538E+02    0.3994052045E+00    0.2692307692E+01    0.1087500000E+00    0.4593346520E+00
       748   -0.6493621255E+01   -0.6858756970E+01    0.4641807249E+01    0.1073076923E+02    0.4057913669E+00    0.2923076923E+01    0.1087500000E+00    0.4435879253E+00
       749   -0.8206737175E+01   -0.8993225477E+01    0.1160451812E+02    0.1148076923E+02    0.2137248322E+00    0.5769230769E+01    0.1334615385E+00    0.5169517693E+00
       750   -0.7330505772E+01   -0.7516964012E+01    0.7736345414E+01    0.1080769231E+02    0.2048128342E+00    0.5961538461E+01    0.1334615385E+00    0.4883596648E+00
       751   -0.6686289214E+01   -0.6962260386E+01    0.5802259061E+01    0.1023076923E+02    0.1954990584E+00    0.5000000000E+01    0.1334615385E+00    0.4814597645E+00
       752   -0.6268034508E+01   -0.6519318901E+01    0.4641807249E+01    0.9442307692E+01    0.2189387755E+00    0.4307692308E+01    0.1334615385E+00    0.4460731634E+00
       753   -0.1009912781E+02   -0.1016726534E+02    0.1160451812E+02    0.2200000000E+02    0.1397005254E+01    0.5230769231E+01    0.4579166667E+00    0.5028789519E+00
       754   -0.8654045521E+01   -0.8859898307E+01    0.7736345414E+01    0.2138461538E+02    0.1423855856E+01    0.4615384615E+01    0.4579166667E+00    0.4860526866E+00
       755   -0.7793895393E+01   -0.8065278783E+01    0.5802259061E+01    0.2042307692E+02    0.1426018868E+01    0.4538461539E+01    0.4579166667E+00    0.4696373345E+00
       756   -0.7203741603E+01   -0.7569249517E+01    0.4641807249E+01    0.2061538462E+02    0.1393644860E+01    0.5153846154E+01    0.4579166667E+00    0.4551738536E+00
       757   -0.9136130334E+01   -0.9138116497E+01    0.1160451812E+02    0.1015384615E+02    0.4371102662E+00    0.4076923077E+01    0.9500000000E-01    0.5709300735E+00
       758   -0.7644478451E+01   -0.7754825457E+01    0.7736345414E+01    0.7923076923E+01    0.4942439024E+00    0.2384615385E+01    0.9500000000E-01    0.5271420009E+00
       759   -0.6888567154E+01   -0.7074759198E+01    0.5802259061E+01    0.7807692308E+01    0.4964356436E+00    0.2153846154E+01    0.9500000000E-01    0.4979505904E+00
       760   -0.6533488208E+01   -0.6616854899E+01    0.4641807249E+01    0.7653846154E+01    0.5169696970E+00    0.2230769231E+01    0.9500000000E-01    0.4849499592E+00
       761   -0.7252437707E+01   -0.8215610414E+01    0.1160451812E+02    0.8808823529E+01    0.1953177260E-01    0.7735294118E+01   -0.1066666667E+00    0.5144909130E+00
       762   -0.6657785198E+01   -0.6964726080E+01    0.7736345414E+01    0.7867647059E+01    0.2726591760E-01    0.6529411765E+01   -0.1066666667E+00    0.4882801914E+00
       763   -0.6184611188E+01   -0.6320852748E+01    0.5802259061E+01    0.7279411765E+01    0.3012145750E-01    0.5911764706E+01   -0.1066666667E+00    0.4721197436E+00
       764   -0.5833571348E+01   -0.5932376906E+01    0.4641807249E+01    0.6750000000E+01    0.3458515280E-01    0.5294117647E+01   -0.1066666667E+00    0.4503037051E+00
       765   -0.8855359763E+01   -0.9012755052E+01    0.1160451812E+02    0.1014000000E+02    0.3310671937E+00    0.5600000000E+01    0.2050000000E+00    0.6025746073E+00
       766   -0.7340474838E+01   -0.7515426713E+01    0.7736345414E+01    0.8500000000E+01    0.3531603774E+00    0.4440000000E+01    0.2050000000E+00    0.5061210569E+00
       767   -0.6906907139E+01   -0.6886192098E+01    0.5802259061E+01    0.8080000000E+01    0.3464019851E+00    0.4160000000E+01    0.2050000000E+00    0.5160485927E+00
       768   -0.6348556778E+01   -0.6361719497E+01    0.4641807249E+01    0.7720000000E+01    0.3122597403E+00    0.4480000000E+01    0.2050000000E+00    0.4956310085E+00
       769   -0.1019620093E+02   -0.9369864548E+01    0.1160451812E+02    0.9147058824E+01    0.6523870968E+00    0.2941176471E+01    0.2400000000E+00    0.6493981921E+00
       770   -0.8128116984E+01   -0.7970733669E+01    0.7736345414E+01    0.8705882353E+01    0.6296949153E+00    0.2882352941E+01    0.2400000000E+00    0.6179327031E+00
       771   -0.7522337705E+01   -0.7143641296E+01    0.5802259061E+01    0.8205882353E+01    0.6716546763E+00    0.3000000000E+01    0.2400000000E+00    0.5808084417E+00
       772   -0.6928973910E+01   -0.6766491419E+01    0.4641807249E+01    0.7558823529E+01    0.6956250000E+00    0.2352941176E+01    0.2400000000E+00    0.5733737666E+00
       773   -0.7759004569E+01   -0.8428631040E+01    0.1160451812E+02    0.1161904762E+02    0.6339487180E-01    0.9333333333E+01    0.2453333333E+00    0.5013928158E+00
       774   -0.7047144136E+01   -0.7069751270E+01    0.7736345414E+01    0.1130952381E+02    0.6750263440E-01    0.9261904762E+01    0.2453333333E+00    0.4853563007E+00
       775   -0.6514059762E+01   -0.6404761487E+01    0.5802259061E+01    0.1060714286E+02    0.6306741570E-01    0.8690476191E+01    0.2453333333E+00    0.4690786745E+00
       776   -0.6170043181E+01   -0.6024694190E+01    0.4641807249E+01    0.1045238095E+02    0.7216647660E-01    0.8333333333E+01    0.2453333333E+00    0.4521569504E+00
       777   -0.9242724111E+01   -0.9120607547E+01    0.1160451812E+02    0.1384000000E+02    0.4534153401E+00    0.6520000000E+01    0.4155000000E+00    0.4672605081E+00
       778   -0.7797762469E+01   -0.7785628324E+01    0.7736345414E+01    0.1314000000E+02    0.4655335366E+00    0.6000000000E+01    0.4155000000E+00    0.4483118518E+00
       779   -0.7075400502E+01   -0.7012206251E+01    0.5802259061E+01    0.1266000000E+02    0.4486392405E+00    0.6200000000E+01    0.4155000000E+00    0.4331560058E+00
       780   -0.6698794063E+01   -0.6604743394E+01    0.4641807249E+01    0.1224000000E+02    0.4386579378E+00    0.5920000000E+01    0.4155000000E+00    0.4235528116E+00
       781   -0.8688721406E+01   -0.8730339758E+01    0.1160451812E+02    0.1425641026E+02    0.2199639964E+00    0.1035897436E+02    0.5901923077E+00    0.5138207728E+00
       782   -0.7619808253E+01   -0.7393008463E+01    0.7736345414E+01    0.1394871795E+02    0.2171205152E+00    0.1017948718E+02    0.5901923077E+00    0.4969717184E+00
       783   -0.6910452212E+01   -0.6713315128E+01    0.5802259061E+01    0.1335897436E+02    0.2254466859E+00    0.9641025641E+01    0.5901923077E+00    0.4714727494E+00
       784   -0.6469850926E+01   -0.6255992882E+01    0.4641807249E+01    0.1264102564E+02    0.2146294416E+00    0.9307692308E+01    0.5901923077E+00    0.4513629003E+00
       785   -0.7599608497E+01   -0.8312938749E+01    0.1160451812E+02    0.1056250000E+02    0.5936019000E-02    0.8475000000E+01   -0.2400000000E-01    0.4927537216E+00
       786   -0.6845986935E+01   -0.6989885551E+01    0.7736345414E+01    0.9912500000E+01    0.5719697000E-02    0.8025000000E+01   -0.2400000000E-01    0.4806832409E+00
       787   -0.6418723096E+01   -0.6270291743E+01    0.5802259061E+01    0.9875000000E+01    0.5095057000E-02    0.8200000000E+01   -0.2400000000E-01    0.4641245472E+00
       788   -0.6030265460E+01   -0.5933100353E+01    0.4641807249E+01    0.9062500000E+01    0.6174033100E-02    0.7200000000E+01   -0.2400000000E-01    0.4500570796E+00
       789   -0.7956938750E+01   -0.8484046399E+01    0.1160451812E+02    0.1236250000E+02    0.1016497976E+00    0.9825000000E+01    0.3560000000E+00    0.5043873765E+00
       790   -0.7053572694E+01   -0.7158310606E+01    0.7736345414E+01    0.1255000000E+02    0.9933200400E-01    0.9975000000E+01    0.3560000000E+00    0.4917829325E+00
       791   -0.6622878939E+01   -0.6471179748E+01    0.5802259061E+01    0.1177500000E+02    0.9187035070E-01    0.9500000000E+01    0.3560000000E+00    0.4776724567E+00
       792   -0.6229724934E+01   -0.6062922022E+01    0.4641807249E+01    0.1112500000E+02    0.9303712040E-01    0.8925000000E+01    0.3560000000E+00    0.4572610060E+00
